created_datetime   |raw_string_body
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "e70b282c-6953-45a1-b81a-72e50319cfbb", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Транзитный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "зарплата", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "42253a03-1707-4d1e-83f0-f0bb348fd54a", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "мышка", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "bf931fb2-f61f-4030-b13c-94c03d2d9b20", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "выплата прибыли", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "da9b5666-6724-4a71-972b-dbb7b23262bf", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "судно", "paymentPriority": "5", "accountDebet": "40817810345250000745", "accountCredit": "40817810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40817810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40817810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30102810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30102810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30102810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "1c8e61b7-e4a8-4b86-a0fc-1cf515acf5dc", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "перестрахование", "paymentPriority": "5", "accountDebet": "40818810345250000745", "accountCredit": "40818810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40818810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40818810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "9941ef83-669d-448e-98dd-d5289866e4da", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "ПРОФИТЭК", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "0bfe01e0-b92f-4eb5-b33d-cba9f1a0b7ea", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "зарплата", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40703810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40703810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40703810145250000411" } }
2025-10-30 06:32:08|{ "headerInfo": { "corrId": "24093147-fe6f-4a72-b72f-90d10453c6b4", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вознаграждение", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "fec7267e-fbaf-42d8-b6d1-172c7e571fc1", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "зарплата", "paymentPriority": "5", "accountDebet": "40819810345250000745", "accountCredit": "40819810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40819810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40819810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "f85b88b1-2c09-4935-9783-24f0f69a796f", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": ",бабушка", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "481ca201-05a6-4bb8-ac1d-3cbfc7ec2d69", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Межфилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "выплата прибыли", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "cdb7aa37-7adf-4f5a-8d71-073b043b97b6", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Входящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "море", "paymentPriority": "5", "accountDebet": "40827810345250000745", "accountCredit": "40827810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40827810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40827810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "b1843066-3938-453a-8e4d-60308d3ef00f", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Внутрифилиальный", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "вознаграждение", "paymentPriority": "5", "accountDebet": "40828810345250000745", "accountCredit": "40828810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40828810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40828810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "40702810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "40702810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "40702810145250000411" } }
2025-10-30 06:32:06|{ "headerInfo": { "corrId": "2ac2966e-f74c-4ccf-bafa-35a8e81bb0cc", "source": "1388_ALPP", "version": "1.0", "msgDateTime": "2025-07-17T18:18:00.147+03:00" }, "paymentInfo": { "operationKind": "1388.0006.0001", "channel": "TP", "paymentId": "2f8eee47-a877-4c08-83c5-273f84d6eef8", "transactionDateTime": "2025-07-15T13:18:00.042+03:00", "paymentType": "Исходящий", "documentCode": "01", "paymentNumber": "1017506305", "paymentDate": "2025-07-15", "amount": "40", "currency": "RUB", "operationType": "01", "paymentPurpose": "перестрахование", "paymentPriority": "5", "accountDebet": "40831810345250000745", "accountCredit": "40831810145250000411" }, "payerInfo": { "clientId": "1000011961336", "mdmSystemCode": "1498", "clientType": "4", "payerName": "ПАО БАНК ВТБ", "payerInn": "7702070139", "payerAccountInfo": { "purpose": "счет требований 47423", "payerAccountNumber": "40831810345250000745" } }, "receiverInfo": { "clientId": "9991231449282", "mdmSystemCode": "1498", "clientType": "3", "receiverMessageInfo": "receiverMessageInfo", "receiverName": "ОБЩЕСТВО ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ТЕХНО-ТЕМП", "receiverInn": "7702328490", "receiverAccountInfo": { "purpose": "счет требований 47423", "receiverAccountNumber": "40831810800819989550" }, "documents": [] }, "payerBankInfo": { "payerBankName": "T-BANK", "payerBankBic": "044525745", "payerBankAccountNumber": "30101810345250000745" }, "receiverBankInfo": { "receiverBankInfo": "receiverBankInfo", "receiverBankName": "ФИЛИАЛ ЮЖНЫЙ ПАО БАНК УРАЛСИБ", "receiverBankBic": "044525411", "receiverBankAccountNumber": "30101810145250000411" }, "mediatorBankInfo": { "mediatorBankInfo": "mediatorBankInfo", "mediatorBankName": "FILIAL", "mediatorBankBic": "044555555", "mediatorBankAccountNumber": "30101810145250000411" } }
